authors,bestsellers-rank,categories,description,dimension-x,dimension-y,dimension-z,edition,edition-statement,for-ages,format,id,illustrations-note,image-checksum,image-path,image-url,imprint,index-date,isbn10,isbn13,lang,publication-date,publication-place,rating-avg,rating-count,title,url,weight
"[231905, 6619, 150245, 184066, 231906, 66366]",,"[335, 352, 2626, 2978]","In this fully-dramatized performance of H.G. Wells' classic, The Invisible Man, Leonard Nimoy, John de Lancie, and cast memebers from Star Trek  feature films and all four TV series take you on an incredible journey.  The Invisible Man tells the story of the demented scientist, Griffin, who crumbles under his own diabolical scheme in this chilling nightmare of believable horror. The result is a masterwork?a dazzling display of unbridled imagination and psychologist insight.  Featuring virtuso performances from the entire cast, riveting sound effects, and original music, Alien Voices' production of The Invisible Man is an adventure in sound.",114.0,184.0,19.05,Abridged,Abridged edition,,5.0,9780671581046,,4425173bcb9c3d6e2420200b21dac4c4,full/7/8/b/78b614e484629a5bb977d42431fd55137b1a25de.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/6715/9780671581046.jpg,,,067158104X,9780671581046,en,1998-07-01 00:00:00,,3.64,152704.0,Invisible Man Alien Voices,/Invisible-Man-Alien-Voices-H-G-Wells/9780671581046,181.0
"[226490, 86940, 223699]",37037.0,"[367, 2636]","Written by Frank Miller; Art and Cover by Miller and Klaus Janson   It is ten years after an aging Batman has retired and Gotham City has sunk deeper into decadence and lawlessness. Now as his city needs him most, the Dark Knight returns in a blaze of glory. Joined by Carrie Kelly, a teenage female Robin, Batman takes to the streets to end the threat of the mutant gangs that have overrun the city. And after facing off against his two greatest enemies, the Joker and Two-Face for the final time, Batman finds himself in mortal combat with his former ally, Superman, in a battle that only one of them will survive. This collection is hailed as a comics masterpiece and was responsible for the launch of the Batman movies.",171.0,260.0,6.0,,10th Anniversary ed,,1.0,9781563893421,illustrations,0dd225b53f0bdfb05e1aa34967af860f,full/3/4/f/34f88ed8a7758662e351ecc9e77c180a2193a0ca.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5638/9781563893421.jpg,,,1563893428,9781563893421,en,2005-03-01 00:00:00,,4.26,163825.0,Batman: The Dark Knight Returns,/Batman-Dark-Knight-Returns-Frank-Miller/9781563893421,
[219637],48701.0,"[364, 2633, 365, 2634]",The battle to decide the fate of Meiji-era swordsmanship has begun!,127.0,191.0,18.0,,2003,,1.0,9781591162209,,ab37f340ab32598aa8447ec46e4b42a7,full/9/0/9/90962801cc0372ca68bbdeef063ebe33d43dd2b6.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5911/9781591162209.jpg,,,1591162203,9781591162209,en,2008-10-06 00:00:00,,4.32,42656.0,"Rurouni Kenshin, Vol. 1",/Rurouni-Kenshin-Vol-1-Nobuhiro-Watsuki/9781591162209,200.0
[194632],1818730.0,"[370, 2978]","Hailed by The New Yorker as one of the funniest writers in America, ""whose satirical brazenness holds up to Twain and Nathanael West, "" David Sedaris has delighted National Public Radio listeners for years. Now, for the first time on CD and in a convenient box set, he gives voice to his biting sensibility.",128.78,152.15,61.98,Abridged,Abridged edition,,3.0,9781586214340,,1062592bc4108442730084dc3efb0abb,full/9/d/f/9df7a586b5c3d326231baedf94df9478a1c6604a.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5862/9781586214340.jpg,TIME WARNER AUDIO BOOKS,,1586214349,9781586214340,en,2002-10-01 00:00:00,,4.59,1863.0,The David Sedaris Box Set,/David-Sedaris-Box-Set-David-Sedaris/9781586214340,476.27
[219142],72288.0,"[365, 2634, 2506]","After years of training and adventure, Goku has become Earth's ultimate warrior. And his son, Gohan, shows even greater promise. But the strikes are increasing as even deadlier enemies threaten the planet. More action-packed than the stories of Goku's youth, Dragon Ball Zis the ultimate science fiction martial arts manga. Get ready for action as time travellers, aliens, deities and the mighty Super Saiyans clash over the fate of the universe!",127.0,191.0,13.0,,2nd ed.,12-17,1.0,9781569319352,,ac349109898aed1f63f8a86e6f3a9084,full/a/2/c/a2cebe06785b288e29554d69d7287e433c011282.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5693/9781569319352.jpg,,,1569319359,9781569319352,en,2008-01-07 00:00:00,,4.28,1591.0,"Dragon Ball Z, Vol. 6",/Dragon-Ball-Z-Vol-6-Akira-Toriyama/9781569319352,195.0
[219142],63457.0,"[365, 2634, 2506]","After years of training and adventure, Goku has become Earth's ultimate warrior. And his son, Gohan, shows even greater promise. But the strikes are increasing as even deadlier enemies threaten the planet. More action-packed than the stories of Goku's youth, DRAGON BALL Z is the ultimate science fiction martial arts manga. Get ready for action as time travellers, aliens, deities and the mighty Super Saiyans clash over the fate of the universe! (In Japan, Dragon Ball and Dragon Ball Z were originally a single 42-volume series. VIZ Media's Dragon Ball Z contains vols. 27-42 of the original Japanese Dragon Ball, from the first appearance of Goku's son Gohan to the climax of the series.)",127.0,191.0,18.0,,2nd ed.,12-17,1.0,9781569319369,,445bb0d259d9be45fa5df526b3c1dac3,full/2/6/f/26f6890d7b6fb09a8c3cbb02111360eddc7ab733.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5693/9781569319369.jpg,,,1569319367,9781569319369,en,2008-02-04 00:00:00,,4.3,1536.0,"Dragon Ball Z, Vol. 7",/Dragon-Ball-Z-Vol-7-Akira-Toriyama/9781569319369,172.0
[219142],71757.0,"[365, 2634, 2506]",Sci-Fi martial arts action!,127.0,191.0,18.0,,2nd edition,12-17,1.0,9781569319345,,9b49e6eb547464ea57f36a7130cf2063,full/d/d/b/ddb517045aae84760a724a1aec6e0074ab3c3029.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5693/9781569319345.jpg,,,1569319340,9781569319345,en,2008-10-06 00:00:00,,4.3,1791.0,"Dragon Ball Z, Vol. 5",/Dragon-Ball-Z-Vol-5-Akira-Toriyama/9781569319345,170.0
[219124],63837.0,"[364, 2633, 365, 2634]","Yusuke, a teenage ghost with a mission, is the star of one of Japan's most popular graphic novels",127.0,191.0,20.0,,ed,12-17,1.0,9781569319048,,9e09b35e7e5264ab301126dd51db699c,full/2/a/0/2a0d7fdedc5a1eff7f6651258e6f7867c74d56da.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5693/9781569319048.jpg,,,1569319049,9781569319048,en,2003-09-15 00:00:00,,4.31,16309.0,"YuYu Hakusho, Vol. 1",/YuYu-Hakusho-Vol-1-Yoshihiro-Togashi/9781569319048,204.0
[199030],,[2978],,108.0,177.0,17.0,,Reissue,,5.0,9781558006492,,d9f083c9c171c71b1df27f6dc2d66ba1,full/2/e/7/2e7851febce2ea74e0b4c529981e8f2ae15fa417.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5580/9781558006492.jpg,,,1558006494,9781558006492,en,1996-01-01 00:00:00,,5.0,1.0,An Evening with George Burns,/Evening-with-George-Burns-George-Burns/9781558006492,95.0
"[20338, 229794]",,"[2791, 2797, 2978]","It seems to happen overnight. One minute your daughter is wearing bunny slippers and demanding bedtime stories. The next, she's wearing a midriff-baring t-shirt and demanding the car keys.",124.0,147.0,10.0,Abridged,Abridged edition,,3.0,9781559278485,,d482f75ee01d0d9a7f2050c1e2c93992,full/1/c/0/1c06605e318be0ccb652bb17efe5b1454bb4308c.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5592/9781559278485.jpg,,,155927848X,9781559278485,en,2002-10-04 00:00:00,,4.07,414.0,8 Simple Rules for Dating My Teenage Daughter,/8-Simple-Rules-for-Dating-My-Teenage-Daughter-W-Bruce-Cameron/9781559278485,95.0
[28267],,"[336, 2617, 2984]",It's five days before Christmas and things are not looking merry for Fugitive Apprehension Agent Stephanie Plum. She hasn't got a tree. She hasn't bought any presents. The malls are jam-packed with staggering shoppers. There's not a twinkle light anywhere to be seen in her apartment.,108.0,178.0,19.0,Unabridged,Unabridged edition,,5.0,9781559277716,analog.,6c9860fa7c66367f7866a3c84965a568,full/8/f/e/8fe56d28e27626e02c0ead013c311e38276e8371.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5592/9781559277716.jpg,,,1559277718,9781559277716,en,2002-12-06 00:00:00,,3.7,72985.0,"Visions of Sugar Plums : 4 Spoken Word Cassettes, Unabridged",/Visions-Sugar-Plums-Janet-Evanovich/9781559277716,136.0
[219142],35619.0,"[365, 2634, 2506]",Sci-Fi martial arts action!,127.0,191.0,18.0,,2nd edition,12-17,1.0,9781569319338,,aaeae3cf23416e115b80ae91f6f21c1d,full/2/9/8/2989aed86bf98b29182f0ec1c9ba4922a8d24e77.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5693/9781569319338.jpg,,,1569319332,9781569319338,en,2008-10-06 00:00:00,,4.38,1788.0,"Dragon Ball Z, Vol. 4",/Dragon-Ball-Z-Vol-4-Akira-Toriyama/9781569319338,186.0
[219107],24752.0,"[364, 2633, 365, 2634, 2506, 2554]","Ten-year-old Chihiro and her family are on their way to their new home. Dad takes a wrong turn, though, and they become lost in a forest. Eventually they find their way to a strange abandoned amusement park. Chihiro wanders off. As night falls, Chihiro finds out she's in a world of ghosts, demons, and strange gods. A mysterious boy, Haku, tells her that to survive Chihiro must find work. She must go down to the boiler room and seek out an old man named Kamaji...",127.0,181.0,10.0,,Original ed.,12-17,1.0,9781569317914,,f1bb52ec3b530216353c6ed1372cdad6,full/7/8/c/78cde009ad38b4a90a52ccefb86879b0a90ac5b4.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5693/9781569317914.jpg,,,1569317917,9781569317914,en,2008-07-07 00:00:00,,4.38,1238.0,"Spirited Away Film Comic, Vol. 1",/Spirited-Away-Film-Comic-Vol-1-Hayao-Miyazaki/9781569317914,235.0
"[217142, 16459]",,"[977, 997, 1917]","Discusses the concept of a digital nervous system, in which a well-integrated flow of information is provided to the right part of an organization at the right time, and shows how this approach can radically improve processes and results.",107.0,173.0,28.0,Abridged,Abridged edition,,5.0,9781570427527,,444816d8ebbe18d28c5f9ad558cfa302,full/8/c/2/8c2f379b860b0b1b8eea86e63f2b529a24e1ae52.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5704/9781570427527.jpg,,,1570427526,9781570427527,en,1999-03-23 00:00:00,,3.83,3857.0,Business @ Speed of Thought Abridged,/Business-Speed-Thought-Abridged-Bill-Gates/9781570427527,163.0
[154044],,"[840, 2978]","For the first time since his bestselling RUSH LIMBAUGH IS A BIG FAT IDIOT, Franken trains his subversive wit directly on the contemporary political scene. Now, the ""master of political humor"" (Washington Post) destroys the myth of liberal bias in the media and exposes how the Right shamelessly tries to deceive the rest of us. No one is spared as Al uses the Right's own words against them: not Ann Coulter, Bill O'Reilly, Roger Ailes, the entire Fox network nor the Bush administration. This is the book Al Franken fans have been waiting for (and his foes have been dreading).",105.0,158.0,69.0,Unabridged,", ed.",,5.0,9781565117969,,c16e5f80f7fb3f7190d536fddf15fe61,full/b/b/5/bb54de449e2d9da7e6acb47fd0fd7c28e2e6f333.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5651/9781565117969.jpg,,,1565117964,9781565117969,en,2003-09-22 00:00:00,,3.82,28275.0,Lies and the Lying Liars Who Tell Them : A Fair and Balanced Look at the Right,/Lies-Lying-Liars-Who-Tell-Them-Al-Franken/9781565117969,268.0
[219142],9857.0,"[365, 2634, 2506]",Sci-Fi martial arts action!,127.0,191.0,20.0,,2nd edition,12-17,1.0,9781569319307,,a56acb99d32d86872048369299878a18,full/6/5/7/657f64cba5d9cb5054b93f8b0805b12ce9a77ccd.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5693/9781569319307.jpg,,,1569319308,9781569319307,en,2008-10-06 00:00:00,,4.48,5390.0,"Dragon Ball Z, Vol. 1",/Dragon-Ball-Z-Vol-1-Akira-Toriyama/9781569319307,135.0
"[143, 157512]",,"[214, 216, 985, 1719, 1898, 1910]","The strange, unlikely story of Silicon Valley is told through the life of one of it's greatest achievers--Jim Clark, who founded Silicon Graphics and Netscape and may be on the verge of another trillion-dollar miracle company. Simultaneous.",108.0,185.0,13.0,Abridged,Abridged,,5.0,9781567408560,,7117c42cf445fef1e9dab2adcf0b2130,full/e/9/1/e91cd7356df64ba830a6ba0650e572f288ffea93.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5674/9781567408560.jpg,BRILLIANCE AUDIO,,1567408567,9781567408560,en,1999-10-01 00:00:00,,3.76,7350.0,"The New, New Thing",/New-New-Thing-Bruce-Reizen/9781567408560,114.0
[71162],4631.0,"[365, 2634]","Join Monkey D. Luffy and his swashbuckling crew in their search for the ultimate treasure, One Piece!",127.0,191.0,18.0,,1st Edition,,1.0,9781591161844,,346c05f462c96221e27b81f83e06b3ae,full/d/d/7/dd7d8d3f3edb7637466309630b3a7b929048bb32.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5911/9781591161844.jpg,,,1591161843,9781591161844,en,2008-10-06 00:00:00,,4.35,8757.0,"One Piece, Vol. 3",/One-Piece-Vol-3-Eiichiro-Oda/9781591161844,177.0
[219144],5607.0,"[365, 2634]","Naruto is a ninja-in-training with a need for attention, a knack for mischief, and sealed within him, a strange, formidable power. His antics amuse his instructor Kakashi and irritate his teammates, intense Sasuke and witty Sakura, but Naruto is serious about becoming the greatest ninja in the village of Konohagakure!",127.0,191.0,18.0,,,,1.0,9781591161783,,d483449825d3aa5cc3a2b15b6b358eec,full/1/1/8/118f6fb92bb513dc2ac16f181128cebdee88c6ec.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5911/9781591161783.jpg,,,1591161789,9781591161783,en,2007-09-03 00:00:00,,4.42,20201.0,"Naruto, Vol. 2",/Naruto-Vol-2-Masashi-Kishimoto/9781591161783,181.0
[219144],14511.0,"[365, 2634]","Naruto is a ninja-in-training with a need for attention, a knack for mischief, and sealed within him, a strange, formidable power. His antics amuse his instructor Kakashi and irritate his teammates, intense Sasuki and witty Sakura, but Naruto is serious about becoming the greatest ninja in the village of Konohagakure!",127.0,191.0,5.0,,,,1.0,9781569319000,,837886647d5379502d022d265409bb52,full/2/6/9/269337b3b9f2bc1c9ffe549778825e83dcc4bfae.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5693/9781569319000.jpg,,,1569319006,9781569319000,en,2007-09-03 00:00:00,,4.4,149822.0,"Naruto, Vol. 1",/Naruto-Vol-1-Masashi-Kishimoto/9781569319000,168.0
[10318],24453.0,"[355, 2629, 364, 2633, 367, 2636]","Dark Horse presents new editions of the entire Hellboy line with new covers, beginning with Seed of Destruction, the basis of director Guillermo del Toro's blockbuster films. Hellboy is one of the most celebrated comics series in recent years. The ultimate artists' artist and a great storyteller whose work is in turns haunting, hilarious, and spellbinding. Mike Mignola has won numerous awards in the comics industry and beyond. When strangeness threatens to engulf the world, a strange man will come to save it. Sent to investigate a mystery with supernatural overtones, Hellboy discovers the secrets of his own origins, and his link to the Nazi occultists who promised Hitler a final solution in the form of a demonic avatar.  ... Hellboy is a brilliant example of how to elevate the comic of the future to a higher literary level while achieving a higher pitch of excitement.",168.0,258.0,7.11,,3rd Revised ed.,,1.0,9781593070946,"1 Illustrations, unspecified",c111eabd35377aba2b0bc438952ee3fb,full/d/1/b/d1bf6a4ad71845dfc3573ca0df2dbd70f9321636.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5930/9781593070946.jpg,,,1593070942,9781593070946,en,2016-09-21 00:00:00,,4.13,63627.0,Hellboy Volume 1: Seed Of Destruction,/Hellboy-1-Seed-Destruction-Mike-Mignola/9781593070946,291.0
[71162],1788.0,"[365, 2634]","Join Monkey D. Luffy and his swashbuckling crew in their search for the ultimate treasure, One Piece!",127.0,191.0,18.0,,1st Edition,,1.0,9781569319017,,dc5fe40dd71c1d5dba7fb72ed85bed6c,full/6/5/e/65e385d82afda5eb58d91d79aa4ad8960f3344f1.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5693/9781569319017.jpg,,,1569319014,9781569319017,en,2008-10-06 00:00:00,,4.44,93568.0,"One Piece, Vol. 1",/One-Piece-Vol-1-Eiichiro-Oda/9781569319017,181.0
[17108],121057.0,"[334, 363]","The first novel in #1 New York Times bestselling author Jan Karon's beloved series set in America's favorite small town: Mitford.  It's easy to feel at home in Mitford. In these high, green hills, the air is pure, the village is charming, and the people are generally lovable. Yet, Father Tim, the bachelor rector, wants something more. Enter a dog the size of a sofa who moves in and won't go away. Add an attractive neighbor who begins wearing a path through the hedge. Now, stir in a lovable but unloved boy, a mystifying jewel theft, and a secret that's sixty years old. Suddenly, Father Tim gets more than he bargained for. And readers get a rich comedy about ordinary people and their ordinary lives.",1.0,1.0,1.0,,Reprint,,1.0,9780140254488,,d95c3f7ac0d72fde3270a439bde8e3b9,full/8/f/6/8f67b836e3fe1099122053531fe144f2f086a437.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1402/9780140254488.jpg,,,014025448X,9780140254488,en,2007-02-01 00:00:00,,4.12,58940.0,At Home in Mitford : A Novel,/At-Home-Mitford-Jan-Karon/9780140254488,362.87
"[28834, 66994, 43231]",12969.0,"[335, 337, 2618]","Introduction and Notes by David Blair, Rutherford College, University of Kent.",129.0,198.0,24.0,,Reprint,,1.0,9781853260445,,de4420946e05b4a73aeafbc148c4e42c,full/e/4/1/e415402f76158bb01af3bc500af8f323d2c0d73e.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8532/9781853260445.jpg,,,1853260444,9781853260445,en,1997-08-01 00:00:00,,3.9,82564.0,The Moonstone,/Moonstone-Wilkie-Collins/9781853260445,230.0
"[43231, 235032]",41997.0,"[334, 335, 370]","'All decent people live beyond their incomes nowadays, and those who aren't respectable live beyond other people's'.",129.0,198.0,26.0,New edition,New edition,,1.0,9781853260711,,ca327c1e21e7512a6b34612e2572fa98,full/a/a/6/aa653b69d06939c813411d3017d6be705615ecdf.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8532/9781853260711.jpg,,,1853260711,9781853260711,en,1999-12-01 00:00:00,,4.19,2469.0,The Collected Short Stories of Saki,/Collected-Short-Stories-Saki-Hector-Hugh-Munro/9781853260711,319.0
